0 0.33466588540085
1 0.000359030052832525
2 0.473562386500607
3 0.0165372713659883
4 0.473562386500607
5 0.0165388959904648
6 0.000359030052832525
7 0.000359030052832533
8 0.000359030052832525
9 0.000359030052832525
10 0.000359030052832525
11 0.000359030052832525
12 0.000359030052832525
13 0.0165388959904651
14 0.000359030052832525
15 0.000359030093698116
16 0.473562386500607
17 0.0165388959904651
18 0.000359030052832525
19 0.000359030052832519
20 0.473562386500607
21 0.0165388959904651
22 0.000359030052832525
23 0.0165388959904651
24 0.000359030052832525
25 0.0165388959904651
26 0.000359030052832525
27 0.0165388959904651
28 0.000359030052832525
29 0.000359030052832525
30 0.000359030052832525
31 0.000359030052832525
32 0.0165388959904651
33 0.000359030052832525
34 0.000359030052832525
35 0.0165388959904651
36 0.000359030052834589
37 0.000359030052832525
38 0.0165388959904651
39 0.000359030052832525
40 0.000359030052832525
41 0.473562386500607
42 0.0165388959904651
43 0.000359030052832525
44 0.000359030052832525
45 0.473562386500599
46 0.0165388959904651
47 0.000359030052832525
48 0.473562386500607
49 0.0165388465164856
50 0.000359030052832525
51 0.000359030052832525
52 0.000359030052832525
53 0.000359030052832525
54 0.000359030052832525
55 0.0165388959904651
56 0.000359030052832525
57 0.00035903010238286
58 0.000359030052832525
