0 0.395439262279806
1 0.00294273451268566
2 0.426225923933965
3 0.426225923933965
4 0.00612574919181232
5 0.00619359208761118
6 0.00294273451268566
7 0.00294273451268566
8 0.00294273451268566
9 0.00294273451268566
10 0.00294273451268566
11 0.00294273451268566
12 0.00294273451268566
13 0.00612574919181232
14 0.00294273451268566
15 0.00294273451268566
16 0.426208388958354
17 0.00612574919181232
18 0.00294273451268566
19 0.00294273451268566
20 0.426225923881222
21 0.00612574919181232
22 0.00294273451268566
23 0.00612574919181232
24 0.00294273451268566
25 0.00612574919181232
26 0.00294273451268566
27 0.00612574919181232
28 0.00294273451268566
29 0.00294273451268566
30 0.00294273451268566
31 0.00294273451268566
32 0.00612574919181232
33 0.00294273451268566
34 0.00294273451268566
35 0.00612574919181232
36 0.00294273451268566
37 0.00294273451268566
38 0.00612574919181232
39 0.00294273451268566
40 0.00294273451268566
41 0.426225923933965
42 0.00612574919181232
43 0.00294273451268566
44 0.00294273451268566
45 0.00612574919181232
46 0.00612574919181244
47 0.00294273451268566
48 0.426225923933965
49 0.426225923933957
50 0.00294273451268566
51 0.00294273451268566
52 0.00294273451268566
53 0.00294273451268566
54 0.00294273451268566
55 0.00612574919181232
56 0.00294273451268566
57 0.00294273451268566
58 0.00294273451268566
