0	211.009009307311
1	103.10564487246
2	66.7392218408226
3	45.6079457653487
4	49.2073023902739
5	34.7946882613053
6	34.5398564370202
7	31.6518794278094
8	35.3162431498985
9	30.2309216791244
10	36.3278577572013
11	26.8401142288223
12	26.9946429715562
13	24.5740434537835
14	25.3052000585584
15	23.2716184285126
16	28.6722485241774
17	24.0737229018926
18	23.3511371824824
19	22.6969189409591
20	22.5002477976164
21	26.7577859751657
22	22.476045372044
23	21.3233066691848
24	20.1929486771841
25	21.5690081873318
26	21.4525754840606
27	20.1216915179377
28	21.3714115536395
29	17.9301144752044
30	16.7814651021866
31	20.4147451881304
32	19.8119870811783
33	18.0279799590033
34	29.0604086858444
35	22.9466619855997
36	18.8638875892459
37	16.1601070281633
38	14.6514951010172
39	47.9700837994728
40	37.9071711075966
41	30.1442380436733
42	26.1331041555398
43	25.2635071474833
44	14.9904874296597
45	15.5110463982583
46	24.7953766057293
47	17.2148778774274
48	21.1713752951884
49	15.8360678013684
50	13.3091332951965
51	14.9058612935591
52	13.2404294436857
53	13.2102195287601
54	19.248226757149
55	14.425724848158
56	25.1313091636484
57	17.1803126182665
58	15.2859986739417
59	13.5951355290071
60	32.285354208634
61	18.1534024524596
62	13.3931438171224
63	15.290509348515
64	14.6860286608577
65	13.2823273140905
66	15.0484095406736
67	13.8623990935231
68	15.5562146374946
69	12.3580285883516
70	12.491434855671
71	14.3042715289657
72	15.9649999950457
73	12.3399195304255
74	13.2878245544349
75	17.1151283550592
76	12.7641859768773
77	11.5602907927916
78	11.007969908985
79	11.3817025157937
80	10.8924573142869
81	12.2169682413384
82	12.2240555052742
83	12.5585215656309
84	10.6418203524577
85	32.7472270409171
86	35.4387033163865
87	31.6838821422864
88	26.7565964537263
89	25.931050619316
90	25.632644693292
91	26.4191267848969
92	28.2529005290463
93	22.5703247759643
94	23.3943535219548
95	16.8217112074133
96	16.3445451394021
97	14.3195530343459
98	12.6603581929941
99	13.4411392628727
100	22.0732355205211
101	22.240122030378
102	25.0668916591934
103	19.2657497633688
104	19.0073135981851
105	20.3314354033785
106	20.0577683034769
107	19.1532301400505
108	17.7600748910362
109	19.677814565077
110	21.4318187602469
111	20.3133124207125
112	22.7591521182663
113	20.503844412499
114	21.2820798928373
115	16.5303906195987
116	23.91008906395
117	22.5321204143212
118	17.2460242918748
119	17.5863137796736
120	19.7997851663708
121	19.9507088947076
122	18.722789444603
123	16.4346256649792
124	16.0334101614865
125	14.0681569972727
126	16.2558355192921
127	16.5227950568539
128	16.1577975473288
129	15.4942873231566
130	15.0405527061603
131	14.6700430205021
132	13.7148539224933
133	11.3449974700932
134	14.8727206879635
135	11.9149765721245
136	16.4858371795768
137	18.232971112248
138	13.0123720622399
139	16.6725844800242
140	11.5871745127338
141	20.4377443983829
142	17.4556747048513
143	14.7441275907314
144	13.3072131627436
145	18.7164084115998
146	15.895752010859
147	13.5979558984358
