0	136.750009281619
1	77.3674382432719
2	61.1511761513651
3	57.4929510081371
4	52.9844167835095
5	44.7348705164377
6	42.0335567415102
7	35.9475058569686
8	33.7673660809633
9	30.8606872684276
10	29.3902900879477
11	28.2152964257987
12	31.8205361285444
13	25.5714704634817
14	25.2986245338056
15	28.7279630524431
16	25.6649357055853
17	22.9251965159465
18	21.9724567617011
19	21.755668669963
20	20.2459800580398
21	19.888685600578
22	22.2723235971186
23	21.4037035268701
24	20.4737510124541
25	20.0349010625878
26	24.6326196934781
27	19.4553405764981
28	19.2560057126993
29	19.2464376471428
30	18.3411418149267
31	17.2778708989384
32	17.9711913478945
33	21.671947874577
34	20.5648233161092
35	17.3613709028796
36	19.3151255457923
37	16.2534511922336
38	15.4550960956375
39	15.2951503724715
40	14.7791782288517
41	14.6316422639393
42	12.8280114481923
43	15.2311685889578
44	14.5554473378932
45	13.3453542299535
46	15.9596275192148
47	13.3133377669505
48	11.9332429253075
49	11.9031672915396
50	11.6956547649933
51	11.5842761740411
52	11.4999148704994
53	11.4479127118229
54	11.4411241150758
55	11.5691635647105
56	12.0541841976511
57	10.7823186977026
58	10.4908145243058
59	10.396093705077
60	10.3345249867435
61	10.2840805599779
62	10.2394390368664
63	10.2006111373055
64	10.1627178725128
65	10.136041623004
66	10.0874180483292
67	10.5547328523679
68	13.7801890807535
69	15.6447939511929
70	13.9989054205963
71	10.5580974589093
72	10.2510537796531
73	10.0492731460288
74	10.1817629120089
75	13.113685366681
76	11.3685726743821
77	16.1850204011039
78	15.1050096542364
79	10.4406362056799
80	15.8433409131785
81	16.0350446092169
82	11.0040725565213
83	27.1165795886843
84	49.7742310917518
85	56.5818041273757
86	56.7612783649385
87	32.5787652119228
88	32.0162184951443
89	31.0291810299461
90	33.7883015214605
91	28.109126384933
92	28.6211120316619
93	27.1799743669879
94	23.5565821373267
95	24.293432157152
96	22.7610641653211
97	21.3735329418899
98	23.477139670813
99	23.4027872953012
100	20.9871045523283
101	23.0707221490237
102	21.1964725984684
103	20.3482798222527
104	22.1884347083339
105	22.4494074018297
106	20.2099280762219
107	20.067434358608
108	22.0064876857931
109	25.6780164566103
110	23.2075652284479
111	23.2575654816922
112	21.4528522049176
113	22.8991983298061
114	18.7702794116705
115	19.1911852022556
116	21.7057848432832
117	20.8060852192159
118	22.884961210823
119	21.2725911734246
120	19.226850493203
121	17.4616757526921
122	19.0778761373907
123	17.2086520589576
124	20.9977568050985
125	22.3851677573395
126	19.6123931568031
127	16.1601959848227
128	19.1453109817738
129	18.9180048460027
130	16.0251278657619
131	18.095549663443
132	18.335990319541
133	19.1367336375176
134	18.3208142588497
135	23.833872759413
136	19.6564535745741
137	17.9299305091713
138	17.8788635450069
139	19.7327008625079
140	15.3164497770344
141	20.0045643894126
142	24.1620880005355
143	16.1438038839607
144	16.8781291269153
145	18.3921100357267
