0 0.310108578720349
1 0.310108578634924
2 0.455913203234001
3 0.0225699082788918
4 0.455913203234001
5 0.0225699082788918
6 0.00101740795219692
7 0.00101718456599862
8 0.00101718456601503
9 0.00101718456599862
10 0.00101718456599862
11 0.00101718456599862
12 0.00101718456599862
13 0.0225699082788918
14 0.00101718456599862
15 0.00101718456599862
16 0.455913203234001
17 0.0225699082788918
18 0.00101718456599862
19 0.0129228617951285
20 0.0225699082788918
21 0.0225699082788918
22 0.00101718456599862
23 0.0225699082788918
24 0.00101718456599862
25 0.0225699082788918
26 0.00101718456599862
27 0.0225699082788918
28 0.00101718456599862
29 0.00101718456805909
30 0.00101718456599862
31 0.00101718456599862
32 0.0225699082788918
33 0.00101718456599862
34 0.00101718456599862
35 0.0225699082788918
36 0.310108578720347
37 0.0010171875972163
38 0.0225699082788918
39 0.310108578720349
40 0.00101718456599862
41 0.0225699082788918
42 0.0225699082788918
43 0.00101718456599862
44 0.0129101928608592
45 0.455913203234001
46 0.0225699082788918
47 0.00101718456599862
48 0.352222961783341
49 0.0225699082788918
50 0.0115039852139166
51 0.0129101931608383
52 0.0010172050911872
53 0.00101718456599862
54 0.00101718456599862
55 0.0225699082788918
56 0.00101718456599862
57 0.310108578720349
58 0.00119632709600646
