0 7.37610590918906
0.0125 4.91687900401504
0.025 7.5854621255372
0.0375 7.15616704163521
0.05 5.19827125328651
0.0625 8.07104802391232
0.075 6.04274420016968
0.0875 5.93867570605304
0.1 6.95463196074845
0.1125 7.22609650639685
0.125 5.78689213846207
0.1375 6.3752738624616
0.15 4.39592967915077
0.1625 6.2248795569582
0.175 5.45277403366163
0.1875 6.86419008996027
0.2 6.75047281144824
0.2125 7.24869887812343
0.225 7.4256850931796
0.2375 7.34511433293049
0.25 7.07950676129204
0.2625 7.61980283931665
0.275 7.18153556554136
0.2875 6.74219900693164
0.3 6.71125713533923
0.3125 5.1388796225975
0.325 6.5756537941257
0.3375 6.65374477939128
0.35 7.07800306497604
0.3625 8.12852939334785
0.375 7.10375438711485
0.3875 7.36063424369761
0.4 8.16481705215366
0.4125 7.25754184623012
0.425 7.35629692554709
0.4375 7.84904367220233
0.45 7.53161015236978
0.4625 7.25869912765365
0.475 7.56619768652
0.4875 7.30121313985226
0.5 6.42347254905859
0.5125 7.77007319285985
0.525 8.11846870352587
0.5375 5.74167734183129
0.55 9.49108192795792
0.5625 7.84920329896169
0.575 6.57849524389995
0.5875 7.47269897711147
0.6 8.17228167151763
0.6125 8.82631037222171
0.625 8.41945830611301
0.6375 8.95777567341112
0.649999999999999 7.42543113769958
0.662499999999999 7.92482802122621
0.674999999999999 9.15403330738103
0.687499999999999 7.88896967867814
0.699999999999999 9.56421453152472
0.712499999999999 8.91141653406899
0.724999999999999 8.54418407386803
0.737499999999999 9.07296401143458
0.749999999999999 8.48007456634753
0.75 8.4287976973406
0.7625 9.26120750867194
0.775 9.5248509049093
0.7875 9.2745423879801
0.8 8.26716816845827
0.8125 9.14676119303453
0.825 8.94481965941593
0.8375 9.41859049956117
0.85 8.36274177782985
0.8625 9.42488388204207
0.875 9.71777601185567
0.8875 10.0937381185243
0.899999999999999 10.9719706826693
0.912499999999999 10.9187024698057
0.924999999999999 10.9978321143323
0.937499999999999 10.9976088096667
0.949999999999999 10.9991741919404
0.962499999999999 10.999784322857
0.974999999999999 10.9998002753834
0.987499999999999 25.7999871817096
0.999999999999999 18.4
