0 69.2043376402614
1 68.3020540689657
2 67.6435338199625
3 67.1105277511819
4 66.6719004458572
5 66.3051433949214
6 65.9938716558498
7 65.7260264441698
8 65.4926186269617
9 65.2868572907751
10 65.1035439099882
11 64.9386479355546
12 64.7890064062323
13 64.6521088805111
14 64.5259416068677
15 64.4088732636844
16 64.2995702011138
17 64.1969328609785
18 64.1000475718917
19 64.0081496298726
20 63.9205947505686
21 63.8368367946557
22 63.7564102394366
23 63.6789162743818
24 63.6040116877809
25 63.5313999207633
26 63.4608238174292
27 63.392059711966
28 63.3249125769573
29 63.2592120193427
30 63.1948089575228
31 63.1315728488575
32 63.0693893641216
33 63.0081584265774
34 62.9477925497531
35 62.8882154206601
36 62.8293606853449
37 62.771170901492
38 62.71359662907
39 62.6565956349687
40 62.6001321914709
41 62.5441764513647
42 62.4887038847915
43 62.4336947642554
44 62.3791336847664
45 62.3250091052968
46 62.2713128948708
47 62.2180398600112
48 62.165187216248
49 62.1127539359386
50 62.0607398358272
51 62.009144098027
52 61.9579624513977
53 61.9071807469287
54 61.8567567531855
55 61.8065495675781
56 61.755827006668
57 61.6288624941108
58 61.2194884831477
59 61.0597741288449
60 60.85450882668
61 60.6197921926828
62 60.4430664254168
63 59.2225174872055
64 57.8971767962735
65 53.1074545898894
66 41.7251754444704
67 29.8823698587445
68 28.6779166837981
69 25.1411689524418
70 24.6954212700688
71 26.7181168848727
72 31.4099963994937
73 28.4268392940063
74 26.4263768103163
75 24.5825531120517
76 24.5641935188281
77 24.144622497974
78 24.461447989848
79 25.7609833034756
80 26.8827264206276
81 24.047466706053
82 31.2871234844728
83 24.2598214624919
