0 0.233385767501726
1 2.49205814568692E-05
2 0.492965093189485
3 0.0501789649862273
4 0.0501789649862273
5 0.0501789649862273
6 2.49205800451035E-05
7 0.233385766400717
8 2.49205814568747E-05
9 2.49205814568747E-05
10 2.49205814568747E-05
11 2.49205814568747E-05
12 2.49205814568747E-05
13 0.0501789649862273
14 2.49205814568747E-05
15 0.233385767500741
16 0.492969093364674
17 0.0501789649862273
18 2.49205814568747E-05
19 0.0419963888544457
20 0.0501789649862273
21 0.0501789649862273
22 2.49205814568747E-05
23 0.0501789649862273
24 2.49205814568747E-05
25 0.0501789649862273
26 1.30925092585117E-05
27 0.0501789649862273
28 2.49205814568747E-05
29 2.49205814568645E-05
30 0.233385767488769
31 2.49205814568747E-05
32 0.0501789649862273
33 0.233384285322159
34 2.49205814568747E-05
35 0.0501789649862273
36 0.233354406232651
37 2.49205814568747E-05
38 0.0501789649862273
39 2.49204005028098E-05
40 2.49205814568747E-05
41 0.492965093181743
42 0.0501789649862273
43 2.49205814568747E-05
44 2.49205814568747E-05
45 0.0501789649862273
46 0.0501789649862273
47 2.49205814568747E-05
48 0.499990192984409
49 0.0501789649862273
50 0.0419963681635786
51 2.48850783095417E-05
52 2.49205814568747E-05
53 2.49205814568747E-05
54 2.49205814567916E-05
55 0.0501789649862273
56 2.49205814568747E-05
57 0.233385767501726
58 2.49205814568747E-05
